Zona;Sede;Línea de negocio;Año;Mes;Ingresos;Costo_mat_prima;Costo_M.Obra;Utilidad_Bruta;Mg_Bruto;Gastos_operativos;Gastos_personal;Ut_Operacional;Mg_Operacional;Empl_Admon;Empl_Operativo;Ordenes;Hrs_Ejecutadas;Capac_Hrs
Zona Bogotá;Localiza Bogotá;Servicio;2022;feb;114.973.197;37262001;8423849;69.287.347;60,30%;2.439.596;7475689;59.372.062;51,60%;2;2;355;791,45;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;mar;101.939.648;33014819;14517185;54.407.644;53,40%;5.182.499;8619671;40.605.474;39,80%;2;2;321;714,87;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;abr;71.283.412;23066250;14476665;33.740.497;47,30%;3.890.078;7631763;22.218.657;31,20%;2;2;239;489,45;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;may;72.095.334;23109539;10771890;38.213.905;53,00%;5.317.665;8334492;24.561.747;34,10%;2;2;279;478,71;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;jun;74.226.864;26603928;12287574;35.335.363;47,60%;1.728.488;8308596;25.298.279;34,10%;2;2;220;456,29;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;jul;73.514.848;26558892;12605680;34.350.275;46,70%;1.970.765;8272434;24.107.076;32,80%;2;2;232;422,61;320
Zona Bogotá;Localiza Bogotá;Servicio;2022;ago;99.820.884;36443189;19561964;43.815.730;43,90%;2.022.966;8277868;33.514.896;33,60%;2;4;324;568,28;640
Zona Bogotá;Localiza Bogotá;Servicio;2022;sep;113.349.531;38907865;18977612;55.464.054;48,90%;5.641.374;8472902;41.349.778;36,50%;2;4;402;673,53;640
Zona Bogotá;Localiza Bogotá;Servicio;2022;oct;98.814.759;28907089;21866858;48.040.812;48,60%;-812.524;8224978;40.628.358;41,10%;2;4;341;529,7;640
Zona Bogotá;Localiza Bogotá;Servicio;2022;nov;69.252.970;22773242;19726391;26.753.337;38,60%;7.587.922;14646061;4.519.354;6,50%;2;4;246;387,4;640
Zona Bogotá;Localiza Bogotá;Servicio;2022;dic;96.469.196;31860815;25446359;39.162.022;40,60%;9.893.460;5296347;23.972.216;24,80%;2;4;375;547,81;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;ene;102.399.101;34168355;20189481;48.041.264;46,90%;2.865.929;8043516;37.131.819;36,30%;2;3;281;461,57;480
Zona Bogotá;Localiza Bogotá;Servicio;2023;feb;79.460.646;29624918;15474119;34.361.609;43,20%;1.567.927;8293791;24.499.892;30,80%;2;3;266;473,13;480
Zona Bogotá;Localiza Bogotá;Servicio;2023;mar;89.379.219;32581546;20286739;36.510.934;40,80%;4.574.785;10193846;21.742.303;24,30%;2;4;318;555,13;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;abr;101.222.299;35423913;22958777;42.839.609;42,30%;1.171.534;9281789;32.386.286;32,00%;2;4;356;630,36;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;may;101.894.044;34171752;22228208;45.494.084;44,60%;2.662.139;14010104;28.821.841;28,30%;3;4;379;649,38;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;jun;109.273.962;33287030;24854445;51.132.487;46,80%;5.183.828;14474538;31.474.121;28,80%;3;4;388;646,48;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;jul;69.794.524;21505787;22187785;26.100.951;37,40%;18.452.589;8714615;-1.066.253;-1,50%;3;4;244;430,55;640
Zona Bogotá;Localiza Bogotá;Servicio;2023;ago;6.179.839;3185618;20997564;-18.003.344;-291,30%;4.711.907;8501723;-31.216.974;-505,10%;2;4;26;43,6;640
Zona Bogotá;Localiza Bogotá;Servicio;2024;may;14.668.966;117691;0;14.551.275;99,20%;1.071.721;0;13.479.554;91,90%;0;0;0;0;0
Zona Bogotá;Localiza Bogotá;Servicio;2024;jun;26.820.222;117691;0;26.702.531;99,60%;-69.104;0;26.771.635;99,80%;0;0;0;0;0
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;ene;315.465.709;49050119;147137414;119.278.176;37,80%;40.547.247;38414292;40.316.638;12,80%;7;33;771;1904,64;5110
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;feb;429.917.660;70279859;108026638;251.611.162;58,50%;54.694.890;18988635;177.927.637;41,40%;6;34;984;2584,15;5270
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;mar;610.087.086;148859130;168761997;292.465.959;47,90%;57.494.940;29387667;205.583.352;33,70%;6;35;1426;3335,02;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;abr;530.342.979;102926331;137887355;289.529.294;54,60%;59.198.474;20854466;209.476.354;39,50%;6;34;1378;2856,48;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;may;289.833.322;55380268;123387219;111.065.835;38,30%;52.224.017;18224145;40.617.672;14,00%;6;35;722;1644,8;5500
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;jun;490.578.341;98941764;147559722;244.076.854;49,80%;43.118.065;28558481;172.400.308;35,10%;6;34;1161;2452,65;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;jul;605.493.567;108972862;152433659;344.087.045;56,80%;52.080.732;31229968;260.776.346;43,10%;6;37;1511;3062,43;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;ago;623.483.393;404232792;155207464;64.043.138;10,30%;49.512.309;24164777;-9.633.949;-1,50%;6;37;1556;3376,94;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;sep;673.045.589;183442155;171940655;317.662.779;47,20%;56.164.706;28750435;232.747.639;34,60%;6;37;1756;3686,09;5340
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;oct;495.622.305;148934385;177664843;169.023.077;34,10%;55.556.073;17444406;96.022.599;19,40%;6;35;1252;2693,76;5020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;nov;458.421.398;150869636;121316162;186.235.599;40,60%;49.193.925;23937133;113.104.542;24,70%;6;35;1115;2559,3;5020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2021;dic;455.845.140;157382832;131303107;167.159.201;36,70%;56.263.865;16536859;94.358.477;20,70%;6;36;1082;2654,62;5180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;ene;237.720.680;93072740;128166015;16.481.925;6,90%;46.220.422;25911022;-55.649.519;-23,40%;5;35;579;1430,51;5180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;feb;375.690.737;121543182;142626154;111.521.401;29,70%;53.042.133;27148406;31.330.862;8,30%;5;35;785;2258,22;5180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;mar;298.389.321;104675561;139263441;54.450.319;18,20%;57.287.641;20731014;-23.568.336;-7,90%;5;32;681;1790,62;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;abr;286.346.556;53367892;124637080;108.341.584;37,80%;48.758.123;22922400;36.661.061;12,80%;5;32;575;1567,03;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;may;322.099.532;102942208;125653196;93.504.127;29,00%;51.917.450;29177023;12.409.653;3,90%;5;31;676;1723,46;4540
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;jun;320.255.183;127210564;138417114;54.627.505;17,10%;46.448.796;28056514;-19.877.806;-6,20%;5;33;652;1700,24;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;jul;321.244.094;178818265;137013367;5.412.462;1,70%;54.258.316;25800675;-74.646.529;-23,20%;5;31;692;1689,67;4540
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;ago;404.819.555;153884779;137480113;113.454.663;28,00%;53.022.130;27386687;33.045.847;8,20%;5;31;815;2231,93;4540
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;sep;241.297.100;144662005;124325404;-27.690.309;-11,50%;43.306.500;20875421;-91.872.230;-38,10%;5;31;561;1339,09;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;oct;178.986.848;140849603;101478673;-63.341.429;-35,40%;53.111.682;22203736;-138.656.847;-77,50%;5;29;417;948,83;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;nov;180.855.242;127848194;103808799;-50.801.750;-28,10%;34.864.430;30877254;-116.543.434;-64,40%;5;30;371;942,57;4860
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2022;dic;225.221.534;155265554;118601113;-48.645.133;-21,60%;43.224.587;18705349;-110.575.069;-49,10%;5;29;437;1186,24;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;ene;188.538.330;142613244;112685074;-66.759.988;-35,40%;80.410.410;31052913;-178.223.310;-94,50%;5;29;380;838,43;4700
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;feb;281.226.203;150088564;116927038;14.210.601;5,10%;79.110.369;26939713;-91.839.481;-32,70%;5;26;535;1282,3;4180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;mar;328.368.311;200392753;121291105;6.684.453;2,00%;43.935.115;22757592;-60.008.253;-18,30%;5;25;648;1573,83;4020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;abr;312.313.164;177294839;115879103;19.139.222;6,10%;30.153.510;31400065;-42.414.353;-13,60%;5;25;572;1351,49;4020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;may;343.608.491;-395075782;126417355;612.266.919;178,20%;40.343.040;26458558;545.465.320;158,70%;5;26;600;1745,43;4020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;jun;405.729.813;58722692;123109248;223.897.872;55,20%;55.503.574;40467419;127.926.879;31,50%;5;27;668;1969,3;4180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;jul;384.569.487;49728447;125955692;208.885.348;54,30%;-7.947.295;38477215;178.355.427;46,40%;7;25;643;1977,37;4180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;ago;420.613.246;80874324;146472627;193.266.295;45,90%;21.170.409;39508617;132.587.269;31,50%;7;25;683;2092,38;4180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;sep;461.064.173;61902811;118306089;280.855.273;60,90%;32.170.757;29709514;218.975.003;47,50%;7;23;748;2407,93;3860
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;oct;438.661.201;65045531;131808530;241.807.141;55,10%;39.144.556;32698853;169.963.732;38,70%;6;25;664;2360,69;4020
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;nov;833.507.783;157669421;163274973;512.563.389;61,50%;53.489.528;76380478;382.693.383;45,90%;5;26;1190;4270,46;4180
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2023;dic;1.053.316.346;127495097;299823306;625.997.943;59,40%;104.737.736;30050131;491.210.077;46,60%;5;31;1275;5444,9;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;ene;470.129.704;73916922;212161429;184.051.353;39,10%;64.786.918;40068705;79.195.730;16,80%;5;31;565;2532,17;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;feb;584.135.810;87042309;181476538;315.616.962;54,00%;50.778.849;28589098;236.249.015;40,40%;5;31;825;3044,96;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;mar;581.570.698;91232671;218356896;271.981.131;46,80%;100.514.122;30988555;140.478.454;24,20%;6;31;836;2854,34;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;abr;582.164.613;149705820;157662408;274.796.385;47,20%;101.997.133;26810307;145.988.945;25,10%;6;32;792;2923,68;4840
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;may;585.586.302;77697944;220405183;287.483.175;49,10%;117.428.545;60607554;109.447.076;18,70%;7;32;699;2894,95;4840
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;jun;514.800.572;67691004;139496185;307.613.383;59,80%;101.484.942;20803094;185.325.347;36,00%;7;32;636;2496,12;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;jul;585.909.609;126096621;235781100;224.031.888;38,20%;81.255.475;43803640;98.972.773;16,90%;7;32;853;2688,79;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;ago;601.494.589;98302966;200979732;302.211.891;50,20%;128.384.966;43326894;130.500.032;21,70%;6;32;878;2578,31;4680
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;sep;739.425.275;91450366;203227811;444.747.098;60,10%;109.698.754;37778689;297.269.655;40,20%;6;34;836;3032,93;4840
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;oct;664.023.578;111890999;209499729;342.632.850;51,60%;114.322.931;43358622;184.951.297;27,90%;7;40;911;3068,43;5320
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;nov;1.110.074.734;129764800;302347596;677.962.338;61,10%;117.565.164;67274713;493.122.462;44,40%;9;40;1362;5010,49;5880
Zona Bogotá;PDI  (Patio Calle 80);Servicio;2024;dic;1.272.875.999;192311598;289328579;791.235.822;62,20%;132.577.708;70839465;587.818.650;46,20%;9;40;1885;5342,66;5880
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
