Zona;Sede;Línea de negocio;Año;Mes;Ingresos;Costo_mat_prima;Costo_M.Obra;Utilidad_Bruta;Mg_Bruto;Gastos_operativos;Gastos_personal;Ut_Operacional;Mg_Operacional;Empl_Admon;Empl_Operativo; Ordenes ; Hrs_Ejecutadas ; Capac_Hrs 
Zonas Secundarias;Barrancabermeja;Servicio;2024;abr;160597900 ;58161443 ;20436263 ;82000193 ; 0,51 ;45085471 ;22284833 ;14629890 ; 0,09 ;3;8;279;726;1120
Zonas Secundarias;Barrancabermeja;Servicio;2024;may;159077984 ;52955043 ;40245876 ;65877065 ; 0,41 ;39885029 ;16173950 ;9818086 ; 0,06 ;3;8;283;753;1120
Zonas Secundarias;Barrancabermeja;Servicio;2024;jun;173910480 ;55330969 ;31910009 ;86669502 ; 0,50 ;32509621 ;26795785 ;27364097 ; 0,16 ;3;8;269;752;1120
Zonas Secundarias;Barrancabermeja;Servicio;2024;jul;164685053 ;55247737 ;30049073 ;79388243 ; 0,48 ;39096392 ;23230539 ;17061312 ; 0,10 ;3;8;292;795;1120
Zonas Secundarias;Barrancabermeja;Servicio;2024;ago;164350089 ;55713565 ;32627020 ;76009503 ; 0,46 ;27479573 ;20321334 ;28208597 ; 0,17 ;3;8;279;772;1120
Zonas Secundarias;Barrancabermeja;Servicio;2024;sep;153866760 ;53601630 ;29338998 ;70926132 ; 0,46 ;30808668 ;22030343 ;18087120 ; 0,12 ;3;8;258;727;1120
Zonas Secundarias;Barrancabermeja;Servicio;2024;oct;180336759 ;66556979 ;29251858 ;84527923 ; 0,47 ;36383350 ;16108780 ;32035793 ; 0,18 ;3;9;278;756;1120
Zonas Secundarias;Barrancabermeja;Servicio;2024;nov;132947330 ;45758926 ;27471829 ;59716576 ; 0,45 ;47344373 ;22555983 ;-10183780 ;-0,08 ;3;9;261;619;1120
Zonas Secundarias;Barrancabermeja;Servicio;2024;dic;156521679 ;51577541 ;32102511 ;72841627 ; 0,47 ;27562414 ;24308597 ;20970616 ; 0,13 ;3;8;288;664;1120
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;ene;188389968 ;26079674 ;56617687 ;105692606 ; 0,56 ;40246638 ;30080747 ;35365222 ; 0,19 ;7;11;242;1671;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;feb;153646848 ;25025961 ;60903117 ;67717770 ; 0,44 ;37990491 ;34609809 ;-4882530 ;-0,03 ;7;11;220;1284;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;mar;220013908 ;34789262 ;69810729 ;115413917 ; 0,52 ;50586164 ;40811589 ;24016164 ; 0,11 ;7;11;316;1916;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;abr;228735908 ;32656301 ;70858517 ;125221090 ; 0,55 ;50625602 ;35491242 ;39104246 ; 0,17 ;6;11;307;1977;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;may;185274553 ;27913197 ;77697905 ;79663451 ; 0,43 ;40356123 ;32978790 ;6328538 ; 0,03 ;6;11;217;1688;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;jun;161809513 ;31440954 ;71223818 ;59144740 ; 0,37 ;42943874 ;31587811 ;-15386944 ;-0,10 ;6;12;275;1329;2000
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;jul;202448864 ;35551094 ;71043041 ;95854728 ; 0,47 ;44082055 ;32110776 ;19661897 ; 0,10 ;5;12;309;1559;2000
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;ago;238087924 ;42041385 ;84539126 ;111507413 ; 0,47 ;44087344 ;33111517 ;34308552 ; 0,14 ;5;13;303;1991;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;sep;296919572 ;53089544 ;94575286 ;149254742 ; 0,50 ;53632571 ;41971306 ;53650865 ; 0,18 ;6;13;381;2391;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;oct;224999161 ;45635030 ;78103538 ;101260593 ; 0,45 ;45993369 ;38632689 ;16634535 ; 0,07 ;6;13;314;1864;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;nov;260450830 ;55197446 ;81700514 ;123552870 ; 0,47 ;47250846 ;42710040 ;33591984 ; 0,13 ;6;13;322;2020;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2021;dic;215990030 ;41758862 ;85432889 ;88798279 ; 0,41 ;54088135 ;53628190 ;-18918046 ;-0,09 ;7;13;295;1659;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;ene;217610962 ;38717004 ;78177722 ;100716236 ; 0,46 ;48841898 ;38823897 ;13050442 ; 0,06 ;7;13;222;2050;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;feb;216418485 ;40405351 ;82924048 ;93089086 ; 0,43 ;40175820 ;37166493 ;15746772 ; 0,07 ;6;13;233;1825;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;mar;239611256 ;34434738 ;95159222 ;110017296 ; 0,46 ;45894754 ;48460963 ;15661579 ; 0,07 ;6;13;252;2165;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;abr;220700767 ;33090330 ;90215454 ;97394983 ; 0,44 ;47653645 ;56921060 ;-7179723 ;-0,03 ;6;13;283;1819;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;may;235830052 ;33260586 ;88024719 ;114544747 ; 0,49 ;48835707 ;47865260 ;17843779 ; 0,08 ;6;13;235;1997;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;jun;252602917 ;45126797 ;89847215 ;117628905 ; 0,47 ;63472546 ;43084939 ;11071420 ; 0,04 ;6;13;283;2161;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;jul;273598322 ;48111205 ;88363476 ;137123642 ; 0,50 ;57105076 ;44653365 ;35365201 ; 0,13 ;6;13;244;2101;2160
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;ago;264619081 ;47913304 ;108309614 ;108396163 ; 0,41 ;54447427 ;47753239 ;6195497 ; 0,02 ;7;11;256;2024;1800
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;sep;192210533 ;36228851 ;60725495 ;95256187 ; 0,50 ;34760984 ;53879697 ;6615505 ; 0,03 ;6;11;197;1523;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;oct;250495147 ;44294628 ;82728537 ;123471981 ; 0,49 ;48150599 ;45805391 ;29515992 ; 0,12 ;6;12;224;1932;2000
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;nov;217516226 ;45783452 ;68069934 ;103662841 ; 0,48 ;67654952 ;55111896 ;-19104007 ;-0,09 ;6;11;196;1571;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2022;dic;212856216 ;36821621 ;82189554 ;93845042 ; 0,44 ;54650800 ;51016650 ;-11822408 ;-0,06 ;6;11;208;1716;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;ene;229859163 ;36896201 ;79703699 ;113259262 ; 0,49 ;62488571 ;44508021 ;6262671 ; 0,03 ;6;10;182;2066;1640
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;feb;243002141 ;43914182 ;81781608 ;117306352 ; 0,48 ;47741711 ;41959273 ;27605368 ; 0,11 ;6;10;198;2118;1640
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;mar;260050166 ;37621190 ;77829036 ;144599940 ; 0,56 ;52567925 ;52885214 ;39146801 ; 0,15 ;6;10;221;1943;1800
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;abr;174103934 ;35901363 ;61588824 ;76613747 ; 0,44 ;46909044 ;37919833 ;-8215129 ;-0,05 ;6;10;183;1159;1800
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;may;263547241 ;55543204 ;76530441 ;131473595 ; 0,50 ;44857406 ;45424439 ;41191751 ; 0,16 ;6;10;212;1932;1800
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;jun;256291529 ;47813246 ;82259765 ;126218519 ; 0,49 ;65371588 ;42318478 ;18528454 ; 0,07 ;6;11;218;1678;2000
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;jul;258586060 ;46436171 ;88850518 ;123299370 ; 0,48 ;56440549 ;47470537 ;19388283 ; 0,07 ;6;11;242;2109;2000
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;ago;264602743 ;48375155 ;80666234 ;135561354 ; 0,51 ;73826083 ;54077066 ;7658206 ; 0,03 ;6;11;261;1874;2000
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;sep;226982154 ;49708643 ;70147569 ;107125942 ; 0,47 ;81904182 ;42998838 ;-17777077 ;-0,08 ;7;11;233;1585;2000
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;oct;213459693 ;44908032 ;72735577 ;95816084 ; 0,45 ;62877814 ;43771350 ;-10833079 ;-0,05 ;6;12;214;1482;2000
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;nov;236455797 ;48028616 ;73324776 ;115102406 ; 0,49 ;55360734 ;49100693 ;10640979 ; 0,05 ;6;12;264;1535;2000
Zonas Secundarias;Bucaramanga Colisión;Servicio;2023;dic;246076449 ;45204999 ;76570912 ;124300538 ; 0,51 ;58294239 ;37141250 ;28865049 ; 0,12 ;6;12;250;1603;2000
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;ene;266386234 ;47264569 ;81659009 ;137462655 ; 0,52 ;55936547 ;45337874 ;36188234 ; 0,14 ;6;12;236;1884;2000
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;feb;291962803 ;59910872 ;81689403 ;150362528 ; 0,52 ;69602673 ;48244876 ;32514979 ; 0,11 ;6;10;243;1891;1680
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;mar;241041977 ;56931604 ;80929517 ;103180856 ; 0,43 ;62456138 ;50315681 ;-9590963 ;-0,04 ;6;11;282;1386;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;abr;259144023 ;56709880 ;76763360 ;125670783 ; 0,48 ;58423983 ;44004808 ;23241992 ; 0,09 ;6;11;246;1616;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;may;328234172 ;60755359 ;100437279 ;167041534 ; 0,51 ;56967823 ;58658482 ;51415230 ; 0,16 ;7;10;290;2049;1680
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;jun;260470806 ;54375052 ;80185165 ;125910588 ; 0,48 ;54571344 ;49743971 ;21595273 ; 0,08 ;7;10;240;1568;1680
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;jul;291754983 ;59294866 ;91015907 ;141444210 ; 0,48 ;64320782 ;71826645 ;5296784 ; 0,02 ;7;10;276;1886;1680
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;ago;299761842 ;56084398 ;85304037 ;158373407 ; 0,53 ;68354714 ;56507201 ;33511492 ; 0,11 ;8;10;304;1949;1680
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;sep;280927902 ;56528725 ;103001125 ;121398053 ; 0,43 ;68355613 ;54008197 ;-965757 ;-0,00 ;7;12;262;1743;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;oct;338754388 ;54488702 ;89332268 ;194933418 ; 0,58 ;77061437 ;45199258 ;72672724 ; 0,21 ;6;12;302;2298;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;nov;313764976 ;48173845 ;94867261 ;170723870 ; 0,54 ;66541106 ;52112870 ;52069894 ; 0,17 ;6;12;270;2094;1840
Zonas Secundarias;Bucaramanga Colisión;Servicio;2024;dic;324645433 ;64463122 ;120170060 ;140012251 ; 0,43 ;61010164 ;62132639 ;16869448 ; 0,05 ;6;12;332;1759;1840
Zonas Secundarias;Bucaramanga Express;Servicio;2021;ene;81250287 ;22433870 ;20259739 ;38556678 ; 0,47 ;25499757 ;15971808 ;-2914887 ;-0,04 ;3;4;292;577;480
Zonas Secundarias;Bucaramanga Express;Servicio;2021;feb;101628489 ;27301074 ;15221935 ;59105480 ; 0,58 ;29794794 ;17827858 ;11482827 ; 0,11 ;4;5;318;655;640
Zonas Secundarias;Bucaramanga Express;Servicio;2021;mar;118642048 ;29891627 ;21723640 ;67026781 ; 0,56 ;21690886 ;20580277 ;24755618 ; 0,21 ;4;5;395;809;640
Zonas Secundarias;Bucaramanga Express;Servicio;2021;abr;103831124 ;31318631 ;19233434 ;53279058 ; 0,51 ;25978145 ;24268358 ;3032554 ; 0,03 ;4;5;305;652;640
Zonas Secundarias;Bucaramanga Express;Servicio;2021;may;71755028 ;20166785 ;17526454 ;34061788 ; 0,47 ;27434173 ;19764999 ;-13137383 ;-0,18 ;4;5;236;486;640
Zonas Secundarias;Bucaramanga Express;Servicio;2021;jun;116095581 ;32454997 ;21424131 ;62216453 ; 0,54 ;27265183 ;22147236 ;12804035 ; 0,11 ;4;5;341;748;640
Zonas Secundarias;Bucaramanga Express;Servicio;2021;jul;138645423 ;32033557 ;23122896 ;83488969 ; 0,60 ;26274832 ;28513161 ;28700976 ; 0,21 ;4;5;349;699;640
Zonas Secundarias;Bucaramanga Express;Servicio;2021;ago;161170082 ;37124270 ;19953743 ;104092069 ; 0,65 ;28416665 ;21741268 ;53934136 ; 0,33 ;4;5;364;841;640
Zonas Secundarias;Bucaramanga Express;Servicio;2021;sep;155563719 ;34132750 ;24348826 ;97082143 ; 0,62 ;31576785 ;27475197 ;38030161 ; 0,24 ;3;5;418;837;640
Zonas Secundarias;Bucaramanga Express;Servicio;2021;oct;182049109 ;46938731 ;22124787 ;112985591 ; 0,62 ;23868874 ;34761714 ;54355002 ; 0,30 ;4;5;391;899;640
Zonas Secundarias;Bucaramanga Express;Servicio;2021;nov;161551967 ;35715259 ;21923452 ;103913256 ; 0,64 ;23982879 ;30240492 ;49689886 ; 0,31 ;5;4;386;825;640
Zonas Secundarias;Bucaramanga Express;Servicio;2021;dic;171724817 ;36810176 ;21904438 ;113010204 ; 0,66 ;27964775 ;35319249 ;49726180 ; 0,29 ;5;5;441;909;800
Zonas Secundarias;Bucaramanga Express;Servicio;2022;ene;170004441 ;34674317 ;27331193 ;107998931 ; 0,64 ;25057914 ;16680598 ;66260419 ; 0,39 ;5;5;421;880;800
Zonas Secundarias;Bucaramanga Express;Servicio;2022;feb;148881390 ;29676748 ;20077849 ;99126793 ; 0,67 ;43174573 ;27836644 ;28115576 ; 0,19 ;5;4;350;744;640
Zonas Secundarias;Bucaramanga Express;Servicio;2022;mar;177650573 ;34914636 ;23436819 ;119299118 ; 0,67 ;19298604 ;28508158 ;71492356 ; 0,40 ;5;4;414;959;640
Zonas Secundarias;Bucaramanga Express;Servicio;2022;abr;160299122 ;33755088 ;22986323 ;103557711 ; 0,65 ;23713346 ;27101983 ;52742382 ; 0,33 ;5;5;402;809;800
Zonas Secundarias;Bucaramanga Express;Servicio;2022;may;140986942 ;29054161 ;26155781 ;85777001 ; 0,61 ;32750001 ;28455765 ;24571235 ; 0,17 ;5;5;375;733;800
Zonas Secundarias;Bucaramanga Express;Servicio;2022;jun;162263709 ;30292251 ;26357836 ;105613622 ; 0,65 ;29898618 ;27005901 ;48709103 ; 0,30 ;5;5;416;837;800
Zonas Secundarias;Bucaramanga Express;Servicio;2022;jul;168919254 ;34203199 ;29432083 ;105283973 ; 0,62 ;34652809 ;32002757 ;38628408 ; 0,23 ;6;6;422;839;960
Zonas Secundarias;Bucaramanga Express;Servicio;2022;ago;183702830 ;36134788 ;28001544 ;119566497 ; 0,65 ;40684953 ;24350833 ;54530711 ; 0,30 ;6;6;420;890;960
Zonas Secundarias;Bucaramanga Express;Servicio;2022;sep;157793321 ;36600373 ;22640940 ;98552009 ; 0,62 ;68671961 ;28295354 ;1584694 ; 0,01 ;6;5;375;786;800
Zonas Secundarias;Bucaramanga Express;Servicio;2022;oct;166334065 ;33884836 ;25405179 ;107044050 ; 0,64 ;30851082 ;28425257 ;47767712 ; 0,29 ;6;5;433;804;800
Zonas Secundarias;Bucaramanga Express;Servicio;2022;nov;172419137 ;39305883 ;22359235 ;110754019 ; 0,64 ;65113093 ;31830292 ;13810633 ; 0,08 ;6;5;417;850;800
Zonas Secundarias;Bucaramanga Express;Servicio;2022;dic;199570959 ;35656667 ;15696875 ;148217416 ; 0,74 ;48058331 ;29661581 ;70497503 ; 0,35 ;5;3;504;974;480
Zonas Secundarias;Bucaramanga Express;Servicio;2023;ene;208968750 ;41772995 ;26309211 ;140886543 ; 0,67 ;55337914 ;21571358 ;63977272 ; 0,31 ;5;3;487;976;480
Zonas Secundarias;Bucaramanga Express;Servicio;2023;feb;151809997 ;27879212 ;14027587 ;109903199 ; 0,72 ;32567639 ;20421963 ;56913596 ; 0,37 ;5;2;385;764;320
Zonas Secundarias;Bucaramanga Express;Servicio;2023;mar;174612983 ;33549330 ;14217782 ;126845871 ; 0,73 ;25303832 ;27455645 ;74086394 ; 0,42 ;7;2;378;793;640
Zonas Secundarias;Bucaramanga Express;Servicio;2023;abr;162301608 ;31524198 ;12640255 ;118137156 ; 0,73 ;34571055 ;31723977 ;51842124 ; 0,32 ;7;2;396;687;640
Zonas Secundarias;Bucaramanga Express;Servicio;2023;may;163334313 ;122275615 ;18848052 ;22210645 ; 0,14 ;27813222 ;28372581 ;-33975158 ;-0,21 ;6;2;377;771;640
Zonas Secundarias;Bucaramanga Express;Servicio;2023;jun;197436811 ;74138989 ;15544020 ;107753803 ; 0,55 ;67899424 ;31816261 ;8038118 ; 0,04 ;7;2;458;829;640
Zonas Secundarias;Bucaramanga Express;Servicio;2023;jul;174899206 ;46605223 ;12888781 ;115405202 ; 0,66 ;53134522 ;31839958 ;30430722 ; 0,17 ;5;2;404;800;480
Zonas Secundarias;Bucaramanga Express;Servicio;2023;ago;172043369 ;43868232 ;23809869 ;104365268 ; 0,61 ;37498965 ;25173230 ;41693073 ; 0,24 ;7;2;400;826;640
Zonas Secundarias;Bucaramanga Express;Servicio;2023;sep;189216446 ;53519655 ;19610623 ;116086169 ; 0,61 ;28821604 ;14129909 ;73134655 ; 0,39 ;7;3;427;843;800
Zonas Secundarias;Bucaramanga Express;Servicio;2023;oct;174312858 ;53922901 ;23166654 ;97223303 ; 0,56 ;71150937 ;21240660 ;4831706 ; 0,03 ;5;5;397;701;800
Zonas Secundarias;Bucaramanga Express;Servicio;2023;nov;183089764 ;52081775 ;24755444 ;106252545 ; 0,58 ;54770998 ;26884146 ;24597401 ; 0,13 ;5;5;380;757;800
Zonas Secundarias;Bucaramanga Express;Servicio;2023;dic;609777713 ;56241429 ;29724689 ;523811596 ; 0,86 ;34982479 ;23025045 ;465804071 ; 0,76 ;5;5;476;1014;640
Zonas Secundarias;Bucaramanga Express;Servicio;2024;ene;195988090 ;51665627 ;30453980 ;113868483 ; 0,58 ;38045572 ;19074406 ;56748505 ; 0,29 ;5;5;426;820;640
Zonas Secundarias;Bucaramanga Express;Servicio;2024;feb;193778568 ;56234770 ;29295049 ;108248749 ; 0,56 ;42688640 ;24717892 ;40842217 ; 0,21 ;4;6;395;738;640
Zonas Secundarias;Bucaramanga Express;Servicio;2024;mar;167289983 ;50663781 ;33885456 ;82740746 ; 0,49 ;37518087 ;20798460 ;24424199 ; 0,15 ;4;6;358;652;640
Zonas Secundarias;Bucaramanga Express;Servicio;2024;abr;176931673 ;54905667 ;29838954 ;92187052 ; 0,52 ;36028036 ;23993657 ;32165359 ; 0,18 ;4;4;336;655;480
Zonas Secundarias;Bucaramanga Express;Servicio;2024;may;213968843 ;61548868 ;37033124 ;115386852 ; 0,54 ;38547012 ;15786883 ;61052957 ; 0,29 ;4;7;381;764;800
Zonas Secundarias;Bucaramanga Express;Servicio;2024;jun;192712460 ;52232833 ;38617226 ;101862401 ; 0,53 ;32706133 ;29055146 ;40101122 ; 0,21 ;4;7;337;722;800
Zonas Secundarias;Bucaramanga Express;Servicio;2024;jul;219320148 ;65104644 ;40048303 ;114167201 ; 0,52 ;39198908 ;18395910 ;56572383 ; 0,26 ;4;7;405;751;800
Zonas Secundarias;Bucaramanga Express;Servicio;2024;ago;214806348 ;57685070 ;42103970 ;115017307 ; 0,54 ;46289764 ;27022414 ;41705130 ; 0,19 ;4;8;376;856;800
Zonas Secundarias;Bucaramanga Express;Servicio;2024;sep;188454986 ;50950726 ;36849079 ;100655181 ; 0,53 ;41378250 ;25670464 ;33606467 ; 0,18 ;4;8;360;733;800
Zonas Secundarias;Bucaramanga Express;Servicio;2024;oct;190265527 ;51385170 ;33605606 ;105274752 ; 0,55 ;41486905 ;13893090 ;49894757 ; 0,26 ;3;8;356;740;800
Zonas Secundarias;Bucaramanga Express;Servicio;2024;nov;214806566 ;62825541 ;33810124 ;118170901 ; 0,55 ;48698499 ;24259574 ;45212827 ; 0,21 ;3;7;346;783;800
Zonas Secundarias;Bucaramanga Express;Servicio;2024;dic;365366743 ;64237896 ;39224028 ;261904820 ; 0,72 ;46736127 ;29907641 ;185261052 ; 0,51 ;3;7;435;892;800
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;ene;179839738 ;49376908 ;24834394 ;105628436 ; 0,59 ;35843855 ;19505821 ;50278760 ; 0,28 ;7;10;399;912;1530
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;feb;146231900 ;42158957 ;33577561 ;70495381 ; 0,48 ;31953021 ;26365609 ;12176751 ; 0,08 ;6;9;346;901;1370
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;mar;160825616 ;40164663 ;31391943 ;89269009 ; 0,56 ;37851583 ;28270843 ;23146583 ; 0,14 ;6;9;379;806;1370
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;abr;121220532 ;33153232 ;28427919 ;59639381 ; 0,49 ;31581524 ;26435373 ;1622484 ; 0,01 ;6;9;307;616;1370
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;may;111436828 ;38807685 ;29494909 ;43134234 ; 0,39 ;38664715 ;24107157 ;-19637638 ;-0,18 ;6;9;302;546;1370
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;jun;142952817 ;40201523 ;34190833 ;68560461 ; 0,48 ;26959300 ;25274122 ;16327039 ; 0,11 ;6;9;338;658;1210
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;jul;140962686 ;41748483 ;35296470 ;63917732 ; 0,45 ;40951381 ;28143168 ;-5176817 ;-0,04 ;6;9;393;853;1210
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;ago;128557958 ;43320791 ;33965736 ;51271431 ; 0,40 ;31299552 ;26188322 ;-6216444 ;-0,05 ;6;9;345;781;1210
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;sep;153985400 ;47808071 ;40691544 ;65485786 ; 0,43 ;30488716 ;28912822 ;6084248 ; 0,04 ;6;10;418;902;1370
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;oct;169037905 ;47937882 ;37858973 ;83241051 ; 0,49 ;30996131 ;27871688 ;24373232 ; 0,14 ;6;10;444;1045;1370
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;nov;166353871 ;50037523 ;38602693 ;77713655 ; 0,47 ;34583829 ;27209471 ;15920356 ; 0,10 ;6;10;384;973;1370
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2021;dic;118287982 ;38097333 ;35283520 ;44907129 ; 0,38 ;65119370 ;26604904 ;-46817145 ;-0,40 ;5;9;384;770;1210
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;ene;162911749 ;53713831 ;31679563 ;77518355 ; 0,48 ;40955041 ;21516083 ;15047231 ; 0,09 ;6;9;396;895;1210
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;feb;132881320 ;42573888 ;35648287 ;54659145 ; 0,41 ;43560947 ;23403409 ;-12305211 ;-0,09 ;6;9;341;803;1210
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;mar;162036655 ;50316990 ;36775436 ;74944228 ; 0,46 ;30646532 ;23418287 ;20879409 ; 0,13 ;6;9;373;956;1210
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;abr;160374072 ;44883882 ;37612519 ;77877671 ; 0,49 ;46598723 ;30162841 ;1116108 ; 0,01 ;7;8;360;952;1210
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;may;159869286 ;46529308 ;34187875 ;79152103 ; 0,50 ;44246982 ;31365668 ;3539453 ; 0,02 ;7;8;390;943;1210
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;jun;149074609 ;47686621 ;31049415 ;70338573 ; 0,47 ;46290265 ;27278527 ;-3230218 ;-0,02 ;7;8;380;814;1210
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;jul;160028749 ;51314414 ;34821545 ;73892790 ; 0,46 ;42738300 ;24472007 ;6682484 ; 0,04 ;6;8;393;897;1210
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;ago;188796256 ;55194046 ;39390581 ;94211629 ; 0,50 ;43224563 ;9074702 ;41912363 ; 0,22 ;2;9;441;1060;1370
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;sep;229530092 ;77705978 ;39732546 ;112091567 ; 0,49 ;47580159 ;11814982 ;52696426 ; 0,23 ;3;9;454;1110;1370
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;oct;211210498 ;63303941 ;31945221 ;115961336 ; 0,55 ;50424411 ;1722451 ;63814475 ; 0,30 ;3;9;444;1092;1370
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;nov;194546941 ;57912223 ;40496314 ;96138404 ; 0,49 ;40699440 ;15060132 ;40378832 ; 0,21 ;5;9;386;962;1530
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2022;dic;213373471 ;59595803 ;47060244 ;106717424 ; 0,50 ;33464652 ;19245723 ;54007049 ; 0,25 ;7;10;454;1168;1690
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2023;ene;188953957 ;54032219 ;37868514 ;97053225 ; 0,51 ;52926277 ;29666191 ;14460757 ; 0,08 ;7;10;449;1010;1690
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2023;feb;183139271 ;54123688 ;41389147 ;87626436 ; 0,48 ;63324050 ;28347086 ;-4044701 ;-0,02 ;7;9;373;923;1440
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2023;mar;209851749 ;70189563 ;39555761 ;100106425 ; 0,48 ;50921950 ;33832784 ;15351691 ; 0,07 ;7;9;463;1044;1440
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2023;abr;205476751 ;67509803 ;40227226 ;97739722 ; 0,48 ;33873839 ;38892684 ;24973200 ; 0,12 ;7;9;393;981;1440
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2023;may;226866398 ;78879110 ;43780737 ;104206552 ; 0,46 ;29520487 ;32661004 ;42025061 ; 0,19 ;7;9;469;1132;1690
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2023;jun;227729057 ;59055891 ;48210196 ;120462970 ; 0,53 ;45580817 ;36887495 ;37994658 ; 0,17 ;7;9;473;1084;1690
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2023;jul;204552316 ;68944340 ;38999266 ;96608709 ; 0,47 ;52541589 ;37521705 ;6545415 ; 0,03 ;8;8;393;993;1690
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2023;ago;193792438 ;58262072 ;36058457 ;99471909 ; 0,51 ;48800008 ;36939572 ;13732329 ; 0,07 ;9;8;391;996;1690
Zonas Secundarias;Bucaramanga TASA Taller;Servicio;2023;sep;169043493 ;47629731 ;22473764 ;98939998 ; 0,59 ;74077045 ;31166435 ;-6303482 ;-0,04 ;9;7;319;840;1530
